index	original	translation	scores	mean	z_scores	z_mean
128	She became one of the contestants on Bigg Boss 8 and was evicted after a surprise vote decision, but was later brought back by the Bigg Boss because of her popularity.	वह बिग बॉस 8 की प्रतियोगियों में से एक बन गई और एक आश्चर्यजनक वोट निर्णय के बाद बाहर हो गई, लेकिन बाद में उन्हें उनकी लोकप्रियता के कारण बिग बॉस द्वारा वापस लाया गया।	[95, 95, 79, 91]	90.0	[0.539888771918306, 0.6254510232064127, 0.6335410028315023, 1.5545526079407472]	0.8383583514742421
129	The vaccine is given by injection into the skin.	यह टीका त्वचा में इंजेक्शन लगाकर दिया जाता है।	[100, 95, 79, 79]	88.25	[0.953687239391003, 0.6254510232064127, 0.6335410028315023, 0.4293852829681235]	0.6605161370992604
130	Epoxides are alkylating agents, making many of them highly toxic.	इपॉक्साइड अल्काइलेटिंग एजेंट होते हैं, जो उनमें से कई को अत्यधिक विषाक्त बनाते हैं।	[90, 95, 55, 63]	75.75	[0.12609030444560904, 0.6254510232064127, -1.8492528219764564, -1.0708378169953747]	-0.5421373278299524
131	Whereas Libertarian Extension can be thought of as flowing from a political reflection of the natural world, ecologic extension is best thought of as a scientific reflection of the natural world.	जहां एक ओर स्वतंत्रता संबंधी विस्तार को प्राकृतिक विश्व के राजनीतिक प्रतिबिंब से प्रवाहित माना जा सकता है, वहीं दूसरी ओर पारिस्थितिकी संबंधी विस्तार को प्राकृतिक विश्व का वैज्ञानिक प्रतिबिंब माना जा सकता है।	[95, 95, 67, 67]	81.0	[0.539888771918306, 0.6254510232064127, -0.607855909572477, -0.6957820420045002]	-0.0345745391130646
132	Most adults realize that the behaviors do not make sense.	अधिकांश वयस्क महसूस करते हैं कि व्यवहार का कोई मतलब नहीं है।	[75, 80, 78, 81]	78.5	[-1.115305097972482, -0.6301385576415794, 0.5300912601311706, 0.6169131704635609]	-0.1496098062548324
133	This diverse demography stemmed from the country's central location and its historical use by Russia as a place to send colonists, dissidents, and minority groups from its other frontiers.	यह विविध जनसांख्यिकी देश के केंद्रीय स्थान और रूस द्वारा अपने अन्य सीमाओं से उपनिवेशवादियों, असंतुष्टों और अल्पसंख्यक समूहों को भेजने के लिए एक स्थान के रूप में इसके ऐतिहासिक उपयोग से उपजी।	[95, 95, 77, 77]	86.0	[0.539888771918306, 0.6254510232064127, 0.426641517430839, 0.24185739547268623]	0.4584596770070609
134	Three financial advisors, and a fourth who was involved to a lesser degree, placed 12,457 trades for Millennium Partners, a client, in at least 521 mutual funds and 63 mutual fund sub-accounts of at least 40 variable annuities.	तीन वित्तीय सलाहकारों और एक चौथे, जो कम मात्रा में शामिल थे, ने कम से कम 521 म्यूचुअल फंडों और कम से कम 40 परिवर्तनशील एन्यूटी के 63 म्यूचुअल फंड उप-खातों में एक क्लाइंट मिलेनियम पार्टनर्स के लिए 12,457 सौदे किए।	[90, 90, 65, 65]	77.5	[0.12609030444560904, 0.2069211629237486, -0.8147553949731403, -0.8833099294999376]	-0.3412634642759301
135	His father Saluva Gunda was the governor of Chandragiri.	उनके पिता सालुवा गुंडा चंद्रगिरि के राज्यपाल थे।	[100, 98, 69, 78]	86.25	[0.953687239391003, 0.876568939376011, -0.4009564241718138, 0.3356213392204049]	0.4412302734539012
136	Passengers can enjoy the scenery of Lake Tai and the city center.	यात्री ताई झील और शहर के केंद्र के नजारे का आनंद ले सकते हैं।	[90, 90, 84, 85]	87.25	[0.12609030444560904, 0.2069211629237486, 1.1507897163331602, 0.9919689454544354]	0.6189425322892383
137	It is reserved for scheduled castes.	यह अनुसूचित जाति के लिए आरक्षित है।	[100, 95, 70, 88]	88.25	[0.953687239391003, 0.6254510232064127, -0.29750668147148224, 1.2732607766975914]	0.6387230894558813
138	However, the company provided little relief either through reduced taxation or by relief efforts, and the economic and cultural impact of the famine was felt decades later, even becoming, a century later, the subject of Bankim Chandra Chatterjee's novel Anandamath.	हालांकि, कंपनी ने या तो कम कराधान के माध्यम से या राहत प्रयासों के माध्यम से थोड़ी राहत प्रदान की, और अकाल के आर्थिक और सांस्कृतिक प्रभाव को दशकों बाद महसूस किया गया, यहां तक कि एक शताब्दी बाद, बंकिम चंद्र चटर्जी के उपन्यास आनंदमठ का विषय बन गया।	[95, 95, 74, 86]	87.5	[0.539888771918306, 0.6254510232064127, 0.1162922893298442, 1.085732889202154]	0.5918412434141792
139	Priya convinces her parents to meet Rahul, but when they prematurely talk about marriage and the future, he mocks them and leaves Priya.	प्रिया अपने माता-पिता को राहुल से मिलने के लिए आश्वस्त करती है, लेकिन जब वे समय से पहले शादी और भविष्य के बारे में बात करते हैं, तो वह उनका मजाक उड़ाता है और प्रिया को छोड़ देता है।	[95, 95, 71, 90]	87.75	[0.539888771918306, 0.6254510232064127, -0.19405693877115063, 1.4607886641930286]	0.6080178801366491
140	It has set down a process to install a caretaker set-up and hold free and fair elections and matters related to the office of Chief Election Commissioner and Member of Election Commission.	आयोग ने कार्यवाहक व्यवस्था स्थापित करने और स्वतंत्र एवं निष्पक्ष चुनाव कराने तथा मुख्य निर्वाचन आयुक्त एवं निर्वाचन आयोग के सदस्य के कार्यालय से संबंधित मामलों के लिए एक प्रक्रिया निर्धारित की है।	[95, 95, 70, 79]	84.75	[0.539888771918306, 0.6254510232064127, -0.29750668147148224, 0.4293852829681235]	0.32430459915534
141	In the Kitáb-i-Íqán, Bahá'u'lláh honours Salman for having been told about the coming of Muhammad: As to the signs of the invisible heaven, there appeared four men who successively announced unto the people the joyful tidings of the rise of that divine Luminary.	""""" ""किताब्लीम्ब-ए-मीलेमब क्बाइमिन"" ""में, बाहब्लीम 'उल्ला सैमिनह सलमान को मुहम्मद के आने के बारे में बताया गया हैः अदृश्य स्वर्ग के संकेतों के बारे में, चार व्यक्ति दिखाई दिए जिन्होंने सफलतापूर्वक लोगों को उस दिव्य लूमिनरी के उदय की खुशी की खबर की घोषणा की।"""	[65, 60, 69, 70]	66.0	[-1.9429020329178759, -2.3042579987722354, -0.4009564241718138, -0.4144902107613443]	-1.2656516666558173
142	Botulinum toxin (Botox) is a neurotoxic protein produced by the bacterium Clostridium botulinum and related species.	बोटुलिनम टॉक्सिन (बोटोक्स) एक न्यूरोटॉक्सिक प्रोटीन है जो क्लोस्ट्रीडियम बोटुलिनम बैक्टीरिया और संबंधित प्रजातियों द्वारा उत्पादित होता है।	[95, 95, 79, 83]	88.0	[0.539888771918306, 0.6254510232064127, 0.6335410028315023, 0.8044410579589981]	0.6508304639788047
143	England needed to win the final Test of the series to level it, and Pakistan were dismissed cheaply for 234 in the first innings, with Anderson taking 4–17.	इंग्लैंड को इसे बराबर करने के लिए श्रृंखला का अंतिम टेस्ट जीतने की आवश्यकता थी, और पाकिस्तान को पहली पारी में 234 रन पर आउट कर दिया गया था, जिसमें एंडरसन ने 4-17 रन लिए थे।	[50, 50, 76, 90]	66.5	[-3.1842974353359668, -3.1413177193375637, 0.3231917747305074, 1.4607886641930286]	-1.1354086789374984
144	He was less impressive with the bat in the other two matches, making 13 on both occasions.	वह अन्य दो मैचों में बल्ले से कम प्रभावशाली रहे और दोनों मौकों पर 13 रन बनाए।	[95, 95, 87, 74]	87.75	[0.539888771918306, 0.6254510232064127, 1.4611389444341552, -0.039434435770469706]	0.646761075947101
145	Ibn Tashfin came to al-Andalus from Africa to help the Muslims fight against Alfonso VI, eventually achieving victory and promoting an Islamic system in the region.	इब्न ताशफिन अफ्रीका से अल-अंडालस आए ताकि मुसलमानों को अल्फोंसो VI के खिलाफ लड़ने में मदद की जा सके, आखिरकार जीत हासिल की और इस क्षेत्र में एक इस्लामी प्रणाली को बढ़ावा दिया।	[90, 85, 67, 78]	80.0	[0.12609030444560904, -0.2116086973589154, -0.607855909572477, 0.3356213392204049]	-0.0894382408163446
146	Seconds after the victory, Hardy was attacked by Edge, and as he was being carried backstage, Matt counterattacked Edge in the locker room.	जीत के कुछ ही सेकंड बाद, हार्डी पर एज ने हमला कर दिया और जैसे ही उसे मंच के पीछे ले जाया जा रहा था, मैट ने लॉकर रूम में एज पर जवाबी हमला कर दिया।	[95, 95, 88, 88]	91.5	[0.539888771918306, 0.6254510232064127, 1.5645886871344867, 1.2732607766975914]	1.000797314739199
147	As a result, Kring would refocus the series on character development and simple storytelling.	नतीजतन, क्रिंग चरित्र विकास और सरल कहानी पर श्रृंखला को फिर से केंद्रित करेंगे।	[95, 95, 86, 89]	91.25	[0.539888771918306, 0.6254510232064127, 1.3576892017338236, 1.36702472044531]	0.9725134293259632
148	A chart of recent usage for both of these values is shown.	इन दोनों मूल्यों के लिए हाल के उपयोग का एक चार्ट दिखाया गया है।	[95, 95, 67, 67]	81.0	[0.539888771918306, 0.6254510232064127, -0.607855909572477, -0.6957820420045002]	-0.0345745391130646
149	Islam is a monotheistic religion centered on the belief in one God and following the example of Muhammad; it is the largest minority religion in India.	इस्लाम एक एकेश्वरवादी धर्म है जो एक ईश्वर में विश्वास पर केंद्रित है और मुहम्मद सालेमी के उदाहरण का अनुसरण करता है-यह भारत का सबसे बड़ा अल्पसंख्यक धर्म है।	[55, 50, 78, 85]	67.0	[-2.77049896786327, -3.1413177193375637, 0.5300912601311706, 0.9919689454544354]	-1.0974391204038068
150	Both Uruguayan and Argentine tango features other vocabulary foreign to ballroom, such as the parada (in which the leader puts his foot against the follower's foot), the arrastre (in which the leader appears to drag or be dragged by the follower's foot), and several kinds of sacada (in which the leader displaces the follower's leg by stepping into her space).	उरुग्वेयन और अर्जेंटीनी दोनों टैंगो में बॉलरूम के लिए अन्य विदेशी शब्दावली है, जैसे कि पैराडा (जिसमें नेता अपने अनुयायी के पैर के खिलाफ पैर रखता है), अरास्त्रे (जिसमें नेता अपने अनुयायी के पैर को खींचता या खींचता हुआ प्रतीत होता है) और कई प्रकार के सकाडा (जिसमें नेता अपने स्थान पर कदम रखते हुए अनुयायी के पैर को विस्थापित करता है)।	[85, 80, 49, 49]	65.75	[-0.28770816302708796, -0.6301385576415794, -2.469951278178446, -2.383533029463436]	-1.4428327570776374
151	As a response, some CPUs implement additional hardware logic that monitors actual use of various parts of a CPU and provides various counters accessible to software; an example is Intel's Performance Counter Monitor technology.	एक प्रतिक्रिया के रूप में, कुछ सीपीयू अतिरिक्त हार्डवेयर लॉजिक को लागू करते हैं जो सीपीयू के विभिन्न हिस्सों के वास्तविक उपयोग की निगरानी करता है और सॉफ्टवेयर के लिए सुलभ विभिन्न काउंटर प्रदान करता है।	[70, 65, 67, 72]	68.5	[-1.529103565445179, -1.8857281384895714, -0.607855909572477, -0.226962323265907]	-1.0624124841932836
152	In areas where tuberculosis is not common, only children at high risk are typically immunized, while suspected cases of tuberculosis are individually tested for and treated.	उन क्षेत्रों में जहां तपेदिक आम नहीं है, केवल उच्च जोखिम वाले बच्चों को आमतौर पर प्रतिरक्षित किया जाता है, जबकि तपेदिक के संदिग्ध मामलों का व्यक्तिगत रूप से परीक्षण और उपचार किया जाता है।	[95, 95, 69, 76]	83.75	[0.539888771918306, 0.6254510232064127, -0.4009564241718138, 0.1480934517249676]	0.2281192056694681
153	It is to complement existing Rockwell B-1 Lancer, Northrop Grumman B-2 Spirit, and Boeing B-52 Stratofortress bomber fleets in U.S. service and eventually replace these bombers.	यह मौजूदा रॉकवेल बी-1 लांसर, नॉर्थरोप ग्रुमैन बी-2 स्पिरिट और बोइंग बी-52 स्ट्रैटोफोर्टेस बमवर्षक बेड़े को अमेरिकी सेवा में पूरक बनाने और अंततः इन बमवर्षकों को प्रतिस्थापित करने के लिए है।	[90, 90, 75, 82]	84.25	[0.12609030444560904, 0.2069211629237486, 0.2197420320301758, 0.7106771142112794]	0.3158576534027032
154	"The application of the word ""algebra"" to mathematics and the etymology of the word ""algorithm"" can be traced back to al-Khwarizmi—the actual concept of an algorithm dates back before the time of Euclid."	"""गणित में"" ""बीजगणित"" ""शब्द का प्रयोग और"" ""एल्गोरिथ्म"" ""शब्द की व्युत्पत्ति अल-ख्वारिज्मी से पता लगाया जा सकता है-एक एल्गोरिथ्म की वास्तविक अवधारणा यूक्लिड के समय से पहले की है।"""	[85, 80, 68, 79]	78.0	[-0.28770816302708796, -0.6301385576415794, -0.5044061668721455, 0.4293852829681235]	-0.2482169011431723
155	The list was ranked by following and traction.	सूची को निम्नलिखित और कर्षण के आधार पर रैंक दिया गया था।	[100, 95, 69, 73]	84.25	[0.953687239391003, 0.6254510232064127, -0.4009564241718138, -0.13319837951818836]	0.2612458647268534
156	Catalonia consists of four provinces: Barcelona, Girona, Lleida, and Tarragona.	कैटेलोनिया में चार प्रांत हैंः बार्सिलोना, जिरोना, लिलिदा और तारागोना।	[75, 70, 70, 80]	73.75	[-1.115305097972482, -1.4671982782069075, -0.29750668147148224, 0.5231492267158422]	-0.5892152077337574
157	Candlemas (La Chandeleur) is celebrated with crêpes.	कैंडलमास (ला चैंडेलर) को क्रेम्प्स के साथ मनाया जाता है।	[20, 30, 69, 60]	44.75	[-5.6670882401721485, -4.815437160468219, -0.4009564241718138, -1.3521296482385308]	-3.058902868262678
158	"Ernest Hardy of Film.com wrote that American Pie ""had a few amusing bits, however the audience should strongly note that the movie is really awful, and that it was not worthy of guilty pleasure status."""	"""फिल्म डॉट कॉम के अर्नेस्ट हार्डी ने लिखा कि"" ""अमेरिकन पाई में कुछ मनोरंजक बिट्स थे, हालांकि दर्शकों को दृढ़ता से नोट करना चाहिए कि फिल्म वास्तव में भयानक है, और यह दोषी आनंद की स्थिति के लायक नहीं है।"""	[85, 80, 80, 80]	81.25	[-0.28770816302708796, -0.6301385576415794, 0.7369907455318339, 0.5231492267158422]	0.0855733128947521
159	– in Europe (green & dark grey)– in the European Union (green) The Netherlands (Dutch: Nederland [ˈneːdərlɑnt] (listen)), informally Holland, is a country primarily located in Western Europe and partly in the Caribbean.	– in the Europe (green & dark grey) – in the European Union (green) – The Netherlands (डचः Nederland), अनौपचारिक रूप से हॉलैंड, मुख्य रूप से पश्चिमी यूरोप और आंशिक रूप से कैरेबियाई क्षेत्र में स्थित एक देश है।	[60, 50, 38, 65]	53.25	[-2.356700500390573, -3.1413177193375637, -3.6078984478820937, -0.8833099294999376]	-2.497306649277542
160	"Renata Adler of The New York Times said The Good, the Bad and the Ugly was ""the most expensive, pious and repellent movie in the history of its peculiar genre."""	द गुड, द बैड एंड द अग्ली अपनी विलक्षण शैली के इतिहास में सबसे महंगी, पवित्र और घृणित फिल्म थी।	[60, 60, 67, 59]	61.5	[-2.356700500390573, -2.3042579987722354, -0.607855909572477, -1.4458935919862494]	-1.6786770001803837
161	He was called to Darul Uloom Deoband and was entrusted with co-editorship of the journal Al-Qasim of the Darul Uloom, while the editor was Maulana Habeebur Rahman.	उन्हें दारुल उलूम देवबंद बुलाया गया था और उन्हें दारुल उलूम के पत्रिका अल-कासिम के सह-संपादक के रूप में सौंपा गया था, जबकि संपादक मौलाना हबीबुर रहमान थे।	[90, 90, 66, 90]	84.0	[0.12609030444560904, 0.2069211629237486, -0.7113056522728086, 1.4607886641930286]	0.2706236198223943
162	Among the species that inhabit the park are the rare hoolock gibbon, golden langur, hornbill, Asian palm civet, black stork, tiger, white-breasted kingfisher, monitor lizard, python and sloth bear.	पार्क में रहने वाली प्रजातियों में दुर्लभ हूलक गिब्बन, सुनहरा लंगूर, हॉर्नबिल, एशियाई पाम सिवेट, काला सारस, बाघ, सफेद छाती वाला किंगफिशर, मॉनिटर छिपकली, अजगर और स्लॉथ भालू शामिल हैं।	[90, 90, 70, 62]	78.0	[0.12609030444560904, 0.2069211629237486, -0.29750668147148224, -1.1646017607430934]	-0.2822742437113045
163	students and Advertisement, Sales Promotion and Sales Management for B.Com.	बी. कॉम. के लिए छात्र और विज्ञापन, बिक्री संवर्धन और बिक्री प्रबंधन।	[30, 90, 68, 70]	64.5	[-4.839491305226755, 0.2069211629237486, -0.5044061668721455, -0.4144902107613443]	-1.387866629984124
164	There is debate over the basic definition of the scope of cyberterrorism.	साइबर आतंकवाद के दायरे की बुनियादी परिभाषा पर बहस चल रही है।	[95, 95, 79, 82]	87.75	[0.539888771918306, 0.6254510232064127, 0.6335410028315023, 0.7106771142112794]	0.6273894780418751
165	In Sufism a Pir's role is to guide and instruct his disciples on the Sufi path.	सूफीवाद में पीर की भूमिका अपने शिष्यों को सूफी मार्ग पर मार्गदर्शन और निर्देश देना है।	[95, 95, 78, 81]	87.25	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.6169131704635609]	0.5780860564298625
166	It is also a post harvest festival.	यह फसल कटाई के बाद का त्यौहार भी है।	[100, 95, 95, 89]	94.75	[0.953687239391003, 0.6254510232064127, 2.288736886036808, 1.36702472044531]	1.3087249672698835
167	The new building has systems for automatic speech translation and automatic vote recording.	नई इमारत में स्वचालित भाषण अनुवाद और स्वचालित वोट रिकॉर्डिंग की प्रणाली है।	[95, 95, 68, 69]	81.75	[0.539888771918306, 0.6254510232064127, -0.5044061668721455, -0.508254154509063]	0.0381698684358775
168	The emails were discussed as possible spam by Black Web 2.0 and the resemblance to a virus was noted by urban legend site Snopes.com.	ई-मेल पर ब्लैक वेब 2.0 द्वारा संभावित स्पैम के रूप में चर्चा की गई थी और शहरी किंवदंती साइट स्नोप्स डॉट कॉम द्वारा वायरस के समान होने का उल्लेख किया गया था।	[85, 85, 79, 65]	78.5	[-0.28770816302708796, -0.2116086973589154, 0.6335410028315023, -0.8833099294999376]	-0.1872714467636096
169	His younger brother is actor and musician Frank Stallone.	उनके छोटे भाई अभिनेता और संगीतकार फ्रैंक स्टेलोन हैं।	[100, 95, 88, 71]	88.5	[0.953687239391003, 0.6254510232064127, 1.5645886871344867, -0.32072626701362567]	0.7057501706795692
170	One of the integral parts of the ritual was a horse, which was stolen by the jealous Indra.	इस अनुष्ठान का एक अभिन्न अंग घोड़ा था, जिसे ईर्ष्यालु इंद्र ने चुरा लिया था।	[95, 95, 92, 92]	93.5	[0.539888771918306, 0.6254510232064127, 1.978387657935813, 1.648316551688466]	1.1980110011872491
171	The height above sea level of pertinent points on a context, such as the top and bottom of a wall are taken and added to plans sections and context sheets.	समुद्र तल से ऊपर उपयुक्त बिंदुओं की ऊंचाई, जैसे कि दीवार के ऊपर और नीचे को लिया जाता है और योजना अनुभागों और संदर्भ शीट में जोड़ा जाता है।	[90, 90, 78, 71]	82.25	[0.12609030444560904, 0.2069211629237486, 0.5300912601311706, -0.32072626701362567]	0.1355941151217256
172	It is produced by Boney Kapoor, and stars an ensemble cast of Anil Kapoor, Salman Khan, Fardeen Khan, Bipasha Basu, Lara Dutta, Esha Deol and Celina Jaitly, while Sameera Reddy makes a cameo appearance.	यह बोनी कपूर द्वारा निर्मित है, और अनिल कपूर, सलमान खान, फरदीन खान, बिपाशा बसु, लारा दत्ता, ईशा देओल और सेलिना जेटली की कलाकारों की टुकड़ी है, जबकि समीरा रेड्डी कैमियो उपस्थिति में हैं।	[95, 95, 70, 87]	86.75	[0.539888771918306, 0.6254510232064127, -0.29750668147148224, 1.1794968329498727]	0.5118324866507773
173	In an emergency, fresh frozen blood plasma, which also contains C1-INH, can also be used.	आपात स्थिति में ताजा जमे हुए रक्त प्लाज्मा का भी उपयोग किया जा सकता है, जिसमें C1-INH भी होता है।	[95, 95, 78, 76]	86.0	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.1480934517249676]	0.4608811267452142
174	Anne saw an opportunity in Henry's infatuation and the convenient moral quandary.	ऐनी ने हेनरी के मोह और सुविधाजनक नैतिक दुविधा में एक अवसर देखा।	[95, 95, 76, 79]	86.25	[0.539888771918306, 0.6254510232064127, 0.3231917747305074, 0.4293852829681235]	0.4794792132058374
175	This included the coaches of the 12861/62 Visakhapatnam Link Express.	इसमें 12861/62 विशाखापत्तनम लिंक एक्सप्रेस के डिब्बे शामिल हैं।	[80, 90, 65, 76]	77.75	[-0.7015066304997849, 0.2069211629237486, -0.8147553949731403, 0.1480934517249676]	-0.2903118527060522
176	However, England squeaked through into the final of the Commonwealth Bank Series, and dispatched Australia in the finals in two straight games, with Bell scoring 65 in the first of them.	हालांकि, इंग्लैंड राष्ट्रमंडल बैंक श्रृंखला के फाइनल में पहुंच गया और ऑस्ट्रेलिया को लगातार दो मैचों में फाइनल में भेज दिया, जिसमें से पहले मैच में बेल ने 65 रन बनाए।	[85, 70, 75, 92]	80.5	[-0.28770816302708796, -1.4671982782069075, 0.2197420320301758, 1.648316551688466]	0.0282880356211615
177	"Vivian Mercier described Waiting for Godot as a play which ""has achieved a theoretical impossibility—a play in which nothing happens, that yet keeps audiences glued to their seats."	विवियन मर्सियर ने वेटिंग फॉर गोडोट को एक नाटक के रूप में वर्णित किया है, जिसमें सैद्धांतिक रूप से असंभव को प्राप्त किया गया है-एक ऐसा नाटक जिसमें कुछ भी नहीं होता है, फिर भी दर्शकों को अपनी सीटों से चिपके रहता है।	[75, 75, 79, 80]	77.25	[-1.115305097972482, -1.0486684179242434, 0.6335410028315023, 0.5231492267158422]	-0.2518208215873452
178	His stories have been published in a plethora of magazines and at the same time, they have been translated into various languages, also in English.	उनकी कहानियों को कई पत्रिकाओं में प्रकाशित किया गया है और साथ ही उनका विभिन्न भाषाओं में अंग्रेजी में भी अनुवाद किया गया है।	[70, 70, 79, 79]	74.5	[-1.529103565445179, -1.4671982782069075, 0.6335410028315023, 0.4293852829681235]	-0.4833438894631152
179	The lateral surface area of a right circular cone is L S A = π r l {\displaystyle LSA=\pi rl} where r {\displaystyle r} is the radius of the circle at the bottom of the cone and l {\displaystyle l} is the slant height of the cone.	दाएं गोलाकार शंकु का पार्श्व सतह क्षेत्रफल L S A = Player r l {\displaystyle LSA = \pi rl} है जहां r {displaystyle} शंकु के तल पर वृत्त की त्रिज्या है और l {displaystyle l} शंकु की तिरछी ऊंचाई है।	[65, 60, 91, 70]	71.5	[-1.9429020329178759, -2.3042579987722354, 1.8749379152354815, -0.4144902107613443]	-0.6966780818039935
180	He was declared Man of the Match.	उन्हें मैन ऑफ द मैच घोषित किया गया।	[100, 95, 89, 84]	92.0	[0.953687239391003, 0.6254510232064127, 1.6680384298348183, 0.8982050017067168]	1.0363454235347376
181	Media management and playback was enhanced with Picture and Video package, which converged the management of videos and pictures and Windows Media Player 10 Mobile.	मीडिया प्रबंधन और प्लेबैक को पिक्चर और वीडियो पैकेज के साथ उन्नत किया गया था, जो वीडियो और चित्रों के प्रबंधन और विंडोज मीडिया प्लेयर 10 मोबाइल को अभिसरण करता था।	[95, 95, 78, 67]	83.75	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, -0.6957820420045002]	0.2499122533128472
182	Chen (2009) stated that the business model has to take into account the capabilities of Web 2.0, such as collective intelligence, network effects, user-generated content, and the possibility of self-improving systems.	चेन (2009) ने कहा कि व्यापार मॉडल को वेब 2.0 की क्षमताओं को ध्यान में रखना होगा, जैसे सामूहिक खुफिया, नेटवर्क प्रभाव, उपयोगकर्ता द्वारा उत्पन्न सामग्री और आत्म-सुधार प्रणालियों की संभावना।	[90, 90, 67, 85]	83.0	[0.12609030444560904, 0.2069211629237486, -0.607855909572477, 0.9919689454544354]	0.1792811258128289
183	Heather Heart held Under One Sky.	हीथर हार्ट को एक आकाश के नीचे रखा गया था।	[10, 30, 78, 74]	48.0	[-6.494685175117542, -4.815437160468219, 0.5300912601311706, -0.039434435770469706]	-2.7048663778062654
184	Some soil actinobacteria (such as Frankia) live symbiotically with the plants whose roots pervade the soil, fixing nitrogen for the plants in exchange for access to some of the plant's saccharides.	कुछ मिट्टी के एक्टिनोबैक्टीरिया (जैसे फ्रैंकिया) उन पौधों के साथ सहजीवी रूप से रहते हैं जिनकी जड़ें मिट्टी में फैली होती हैं, पौधों के कुछ सैकेराइड तक पहुंच के बदले में नाइट्रोजन को फिक्स करते हैं।	[85, 85, 69, 79]	79.5	[-0.28770816302708796, -0.2116086973589154, -0.4009564241718138, 0.4293852829681235]	-0.1177220003974234
185	There are many schools from the British era.	अंग्रेजों के जमाने के कई स्कूल हैं।	[80, 95, 84, 78]	84.25	[-0.7015066304997849, 0.6254510232064127, 1.1507897163331602, 0.3356213392204049]	0.3525888620650482
186	The Kalika Siva Temple is located beyond the southern compound wall of Kapilesvara siva temple and close to the northern embankment of Manikarnika tank.	कालिका शिव मंदिर कपिलेश्वर शिव मंदिर की दक्षिणी दीवार से परे और मणिकर्णिका टैंक के उत्तरी तटबंध के निकट स्थित है।	[95, 95, 76, 87]	88.25	[0.539888771918306, 0.6254510232064127, 0.3231917747305074, 1.1794968329498727]	0.6670071007012748
187	The film was directed by Anthony and Joe Russo from a screenplay by the writing team of Christopher Markus and Stephen McFeely, and stars Chris Evans as Steve Rogers / Captain America alongside an ensemble cast including Robert Downey Jr., Scarlett Johansson, Sebastian Stan, Anthony Mackie, Don Cheadle, Jeremy Renner, Chadwick Boseman, Paul Bettany, Elizabeth Olsen, Paul Rudd, Emily VanCamp, Tom Holland, Frank Grillo, William Hurt, and Daniel Brühl.	इस फिल्म को क्रिस्टोफर मार्कस और स्टीफन मैकफीली की पटकथा लेखन टीम द्वारा एंथनी और जो रूसो द्वारा निर्देशित किया गया था, और रॉबर्ट डाउनी जूनियर, स्कारलेट जोहानसन, सेबेस्टियन स्टेन, एंथनी मैकी, डॉन चीडल, जेरेमी रेनर, चैडविक बोसमैन, पॉल बेटनी, एलिजाबेथ ओल्सन, पॉल रड, एमिली वैन कैम्प, टॉम हॉलैंड, फ्रैंक ग्रिलो, विलियम हर्ट और डैनियल ब्रूस जैसे कलाकारों की टुकड़ी के साथ स्टीव रोजर्स/कैप्टन अमेरिका के रूप में क्रिस इवांस ने अभिनय किया था।	[65, 70, 81, 75]	72.75	[-1.9429020329178759, -1.4671982782069075, 0.8404404882321654, 0.05432950797724894]	-0.6288325787288424
188	A vintage Murphy radio also appears in the opening of film Life of Pi.	फिल्म ‘लाइफ ऑफ पाई’ की शुरुआत में एक विंटेज मर्फी रेडियो भी दिखाई देता है।	[95, 95, 86, 86]	90.5	[0.539888771918306, 0.6254510232064127, 1.3576892017338236, 1.085732889202154]	0.902190471515174
189	"She saved the city of Srinagar from frequent floods by getting a canal constructed, named after her and called ""Kute Kol""."	उन्होंने श्रीनगर शहर को बाढ़ से बचाने के लिए एक नहर का निर्माण कराया, जिसका नाम उनके नाम पर रखा गया और इसका नाम कुटे कोल रखा गया।	[80, 80, 70, 89]	79.75	[-0.7015066304997849, -0.6301385576415794, -0.29750668147148224, 1.36702472044531]	-0.065531787291884
190	She agrees to be with him, despite objections from her guardians, her uncle (played by (Tej Sapru) and aunt (played by Himani Shivpuri) who had other plans for her.	वह अपने अभिभावकों, उसके चाचा (तेज सप्रू) और चाची (हिमानी शिवपुरी) की आपत्तियों के बावजूद उसके साथ रहने के लिए सहमत हो जाती है, जिनके पास उसके लिए अन्य योजनाएं थीं।	[95, 95, 68, 69]	81.75	[0.539888771918306, 0.6254510232064127, -0.5044061668721455, -0.508254154509063]	0.0381698684358775
191	Then he appeared at the office ready to work, only to discover that his hiring manager had been fired the week before.	फिर वह काम करने के लिए तैयार कार्यालय में आया, लेकिन उसे पता चला कि उसके मैनेजर को एक सप्ताह पहले ही निकाल दिया गया था।	[95, 95, 76, 80]	86.5	[0.539888771918306, 0.6254510232064127, 0.3231917747305074, 0.5231492267158422]	0.5029201991427671
192	"On Metacritic the film has a weighted average score of 57 out of 100 based on reviews from 19 critics, indicating ""mixed or average reviews""."	मेटाक्रिटिक पर फिल्म का औसत स्कोर 19 आलोचकों की समीक्षाओं के आधार पर 100 में से 57 है, जो मिश्रित या औसत समीक्षाओं का संकेत देता है।	[95, 95, 80, 80]	87.5	[0.539888771918306, 0.6254510232064127, 0.7369907455318339, 0.5231492267158422]	0.6063699418430987
