index	original	translation	scores	mean	z_scores	z_mean
131	He was speaking at the 4th Convocation Ceremony of Institute of Liver and Biliary Sciences, New Delhi here today. Shri Anil Baijal, Lieutenant Governor of Delhi, Shri Manish Sisodia, Deputy Chief Minister, Delhi, Shri Satyendar Jain, Minister of Health & Family Welfare, Government of Delhi, Dr. M.M. Kutty, Chief Secretary, Government of Delhi and Shri Chandrakar Bharti, Secretary, Health & Family Welfare, Government of Delhi, were also present on the occasion.	दिल्लीचे नायब राज्यपाल अनिल बैजल, दिल्लीचे उपमुख्यमंत्री मनीष सिसोदिया, आरोग्य आणि कुटुंब कल्याण मंत्री सत्येंद्र जैन, दिल्लीचे मुख्य सचिव डॉ. एम. एम. कुट्टी आणि आरोग्य आणि कुटुंब कल्याण सचिव चंद्राकर भारती यावेळी उपस्थित होते.	[50, 86, 65, 68]	67.25	[-1.034587331796612, 0.8799082237135208, 0.6429915111027837, -0.9317407026745251]	-0.1108570749137081
132	Pandavani is a narrative art form of the tribal areas of Chhattisgarh and its neighbouring states.	पांडवानी हा छत्तीसगड आणि त्याच्या शेजारच्या राज्यांमधील आदिवासी भागांचा आख्यायिका कला प्रकार आहे.	[82, 78, 56, 93]	77.25	[0.7111656156707434, 0.22249844367849084, 0.120628017530599, 0.7169134565540055]	0.4428013833584596
133	If you're at high risk of developing postpartum psychosis, you should have specialist care during pregnancy and be seen by a perinatal psychiatrist.	जर तुम्हाला पोस्टपार्टम सायकोसिस होण्याची जास्त जोखीम असेल तर गर्भधारणेच्या काळात तुमची विशेष काळजी घेतली पाहिजे आणि प्रसूतीनंतर मानसोपचार तज्ज्ञांकडून तपासणी करून घेतली पाहिजे.	[81, 67, 34, 84]	66.5	[0.6566108360623887, -0.6814400038696754, -1.1562605223125193, 0.12339795923173445]	-0.2644229327220179
134	The dish is spicy and the preparation almost similar to that of a pickle.	ही डिश तिखट आणि मसालेदार आहे आणि तयार जवळजवळ एक चटणी सारखीच आहे.	[22, 85, 82, 90]	69.75	[-2.562121160830548, 0.797732001209142, 1.629678110072466, 0.5190749574465818]	0.0960909769744104
135	More than 525 Jan Aushadi Kendras offering low cost medicines have been opened in Gujarat and out of this, about Rs 100 crore have been used to save the common people of Gujarat.	स्वस्त दरात औषधे देणारी 525 पेक्षा जास्त जनऔषधी केंद्रे गुजरातमध्ये उघडण्यात आली आहेत आणि यापैकी सुमारे 100 कोटी रुपये गुजरातच्या सामान्य जनतेला वाचवण्यासाठी वापरण्यात आले आहेत.	[89, 80, 78, 58]	76.25	[1.0930490729292275, 0.3868508886872483, 1.3975165573737174, -1.5912023663659374]	0.3215535381560639
136	In addition to the leg movement, there are a variety of gaits for doing pirouettes and jumps and also certain postures inspired by the sculptures.	पायांच्या हालचालींव्यतिरिक्त, पिरूएट आणि उडी मारण्यासाठी विविध प्रकार आहेत आणि मूर्तींद्वारे प्रेरित काही मुद्राही आहेत.	[83, 88, 56, 92]	79.75	[0.7657203952790983, 1.0442606687222782, 0.120628017530599, 0.6509672901848642]	0.6453940929292099
137	He not only patronised dancers but also musicians who sang the Devaram hymns.	त्यांनी केवळ नर्तकांना संरक्षण दिले नाही तर देवराम स्तोत्रे गाणाऱ्या संगीतकारांनाही संरक्षण दिले.	[89, 78, 72, 96]	83.75	[1.0930490729292275, 0.22249844367849084, 1.049274228325594, 0.9147519556614291]	0.8198934251486854
138	The baby, believed to be an incarnation of Lord Vishnu was then offered milk and Kanji (rice soup) in a coconut shell.	भगवान विष्णूचा अवतार समजल्या जाणाऱ्या या बाळाला नंतर नारळाच्या कवचात दूध आणि कांजी (तांदळाचे सूप) अर्पण करण्यात आले.	[71, 75, 78, 93]	79.25	[0.11106303997884004, -0.024030223834645408, 1.3975165573737174, 0.7169134565540055]	0.5503657075179794
139	Taking too much gaviscon by accident may cause side effects such as wind and bloating (when your stomach feels tight and full of gas).	अपघाताने जास्त गॅविसकन घेतल्यास वारा आणि मळमळ (जेव्हा पोटात गॅस भरलेला असतो) सारखे दुष्परिणाम होऊ शकतात.	[52, 54, 47, 83]	59.0	[-0.9254777725799023, -1.7497308964265992, -0.40173547604158577, 0.057451792862593234]	-0.7548730880463734
140	But you should always have your salbutamol inhaler with you so you can use it as soon as you have breathing problems.	मात्र श्वासोच्छ्वास करताना त्रास होत असल्यास लगेच सॅल्बुटामॉल इन्हेलर सोबत ठेवावे.	[42, 83, 30, 75]	57.5	[-1.4710255686634508, 0.6333795562003846, -1.3884220750112681, -0.4701175380905365]	-0.6740464063912177
141	If you take esomeprazole for more than 3 months, the levels of magnesium in your blood may fall.	जर तुम्ही तीन महिन्यांपेक्षा जास्त काळ एसोमेप्राजोल घेतलं तर तुमच्या रक्तातील मॅग्नेशियमची पातळी कमी होऊ शकते.	[83, 78, 29, 82]	68.0	[0.7657203952790983, 0.22249844367849084, -1.4464624631859553, -0.008494373506547985]	-0.1166844994337285
142	After initial treatment, any gallstones that may have caused acute cholecystitis usually fall back into the gallbladder and the inflammation will often settle down.	प्राथमिक उपचारानंतर, तीव्र कोलेसिस्टायटीसमुळे पित्ताशयात येणारी कोणतीही पथरी सामान्यतः पित्ताशयात परत येते आणि सूज बर्याचदा कमी होते.	[49, 70, 36, 82]	59.25	[-1.0891421114049669, -0.4349113363565391, -1.040179745963145, -0.008494373506547985]	-0.6431818918077998
143	But, in 1318, the king was remiss in sending his annual tribute.	परंतु, १३१८ साली राजाने आपली वार्षिक रक्कम पाठवण्यास असमर्थता दर्शवली.	[30, 74, 70, 97]	67.75	[-2.1256829239637094, -0.10620644633902415, 0.9331934519762197, 0.9806981220305704]	-0.0794994490739858
144	The high and cylindrical crown of Vishnu, heavy drapery, thick cord at the waist with prominent loops and tassels, and the mode of wearing the under-garment are all Pallava characteristics worthy of note.	विष्णूचा उंच आणि बेलनाकार मुकुट, जड आच्छादन, कमरेचा जाड दोरा, प्रमुख लूप आणि टास्सलसह, आणि अंडरगारमेंट घालण्याची पद्धत ही सर्व पल्लव वैशिष्ट्ये लक्षणीय आहेत.	[61, 83, 73, 76]	73.25	[-0.43448475610470855, 0.6333795562003846, 1.1073146165002814, -0.40417137172139533]	0.2255095112186405
145	Pelvic organ prolapse happens when the group of muscles and tissues that normally support the pelvic organs, called the pelvic floor, becomes weakened and cannot hold the organs in place firmly.	पेल्विक ऑर्गन प्रोलॅप्स तेव्हा होते जेव्हा सामान्यतः पेल्विक ऑर्गन्सला आधार देणारे स्नायू आणि टिश्यू समूह, ज्याला पेल्विक फ्लोर म्हणतात, कमकुवत होते आणि अवयव ठामपणे ठेवू शकत नाहीत.	[51, 67, 39, 80]	59.25	[-0.9800325521882571, -0.6814400038696754, -0.8660585814390833, -0.14038670624483043]	-0.6669794609354616
146	Some of the best Mukhveenas are made from the bamboo grown on the banks of the Kaveri river in South India.	काही सर्वोत्तम मुखवीणा दक्षिण भारतातील कावेरी नदीच्या काठावरील बांबूपासून बनवल्या जातात.	[89, 72, 38, 99]	74.5	[1.0930490729292275, -0.27055889134778166, -0.9240989696137705, 1.1125904547688528]	0.252745416684132
147	He said that along with the good breed of animals, the correct scientific information about their care is also equally important.	ते म्हणाले की, प्राण्यांच्या चांगल्या जातीबरोबरच त्यांच्या काळजीविषयी योग्य वैज्ञानिक माहिती देखील तितकीच महत्वाची आहे.	[82, 80, 88, 84]	83.5	[0.7111656156707434, 0.3868508886872483, 1.9779204391205893, 0.12339795923173445]	0.7998337256775788
148	Headaches, feeling tired or drowsy – rest and drink plenty of water.	डोकेदुखी, थकवा किंवा झोप लागणे-आराम करा आणि भरपूर पाणी प्या.	[78, 80, 62, 60]	70.0	[0.49294649723732403, 0.3868508886872483, 0.4688703465787222, -1.4593100336276548]	-0.02766057528109
149	Vision of new India envisages that the development of the nation and society should not be seen from a political angle.	देश आणि समाजाच्या विकासाकडे राजकीय दृष्टिकोनातून पाहू नये, असा नवभारताचा दृष्टीकोन आहे.	[82, 75, 49, 85]	72.75	[0.7111656156707434, -0.024030223834645408, -0.28565469969221136, 0.18934412560087568]	0.1477062044361906
150	These symptoms are often caused by less serious conditions, such as laryngitis, but it's a good idea to get them checked out.	ही लक्षणे सहसा कमी गंभीर स्थितीमुळे होतात, जसे की स्वरयंत्राचा दाह, पण त्यांची तपासणी करणे ही चांगली गोष्ट आहे.	[69, 73, 76, 90]	77.0	[0.0019534807621303194, -0.1883826688434029, 1.2814357810243429, 0.5190749574465818]	0.403520387597413
151	The main risk is that breast screening sometimes picks up cancers that may not have caused any symptoms or become life threatening.	स्तनांच्या तपासणीमुळे कधीकधी अशा कर्करोगाची लक्षणे दिसून येतात ज्यामुळे कोणतीही लक्षणे दिसून आली नाहीत किंवा जीवघेणा ठरू शकतात.	[51, 81, 67, 75]	68.5	[-0.9800325521882571, 0.46902711119162704, 0.7590722874521582, -0.4701175380905365]	-0.0555126729087521
152	As a part of the Nobel Prize Series, India 2017 lectures are also to be held in Delhi and Bengaluru on 12th and 13th January, 2017.	नोबेल पारितोषिक मालिकेचा एक भाग म्हणून 12 आणि 13 जानेवारी 2017 रोजी दिल्ली आणि बंगळुरू येथे इंडिया 2017 व्याख्याने आयोजित केली जाणार आहेत.	[90, 80, 80, 78]	82.0	[1.1476038525375825, 0.3868508886872483, 1.5135973337230917, -0.2722790389831129]	0.6939432589912025
153	You can protect yourself from sunburn by using high-factor sunscreen, dressing sensibly in the sun, and limiting the amount of time you spend in the sun during the hottest part of the day.	हाय फॅक्टर सनस्क्रीन वापरून, सूर्यप्रकाशात समंजसपणे कपडे घालून आणि दिवसाच्या सर्वात उष्ण भागात आपण सूर्यामध्ये किती वेळ घालवता ते मर्यादित करून आपण स्वतःला सूर्याच्या ज्वाळापासून वाचवू शकता.	[31, 80, 38, 60]	52.25	[-2.071128144355354, 0.3868508886872483, -0.9240989696137705, -1.4593100336276548]	-1.0169215647273828
154	The Prime Minister thanked both the Leaders for their warm wishes and conveyed that he looked forward to working with them to further expand cooperation between the two countries in line with India’s Neighbourhood First policy.	पंतप्रधानांनी शुभेच्छा दिल्याबद्दल दोन्ही नेत्यांचे आभार मानले आणि भारताच्या शेजारी प्रथम धोरणाच्या अनुषंगाने दोन्ही देशांमधील सहकार्य अधिक विस्तारण्यासाठी त्यांच्याबरोबर काम करण्यास उत्सुक असल्याचे सांगितले.	[66, 80, 79, 80]	76.25	[-0.16171085806293425, 0.3868508886872483, 1.4555569455484045, -0.14038670624483043]	0.385077567481972
155	During December 2016, the net indirect tax (with ARM) grew at the rate of 14.2% compared to corresponding month last year.	डिसेंबर 2016 मध्ये निव्वळ अप्रत्यक्ष करात गेल्या वर्षीच्या तुलनेत 14.2 टक्के वाढ झाली.	[22, 75, 57, 69]	55.75	[-2.562121160830548, -0.024030223834645408, 0.1786684057052862, -0.8657945363053838]	-0.8183193788163227
156	He was also the prominent face of India’s First War of Independence.	भारताच्या पहिल्या स्वातंत्र्य संग्रामातही त्यांचा मोठा वाटा होता.	[89, 77, 74, 96]	84.0	[1.0930490729292275, 0.14032222117411208, 1.1653550046749686, 0.9147519556614291]	0.8283695636099342
157	The dance is also a combination of fast movements with acrobatics.	हे नृत्य अॅक्रोबॅटिक्ससह वेगवान हालचालींचे मिश्रण देखील आहे.	[87, 72, 66, 99]	81.0	[0.9839395137125178, -0.27055889134778166, 0.701031899277471, 1.1125904547688528]	0.631750744102765
158	The helmet is a hemispherical bowl with a spike at the apex.	शिरस्त्राण हा एक अर्धगोलाकार बाउल आहे ज्याच्या शीर्षस्थानी एक स्पाईक आहे.	[60, 63, 80, 96]	74.75	[-0.4890395357130634, -1.0101448938871904, 1.5135973337230917, 0.9147519556614291]	0.2322912149460667
159	The Indian way of life and thought as embodied in the earliest scriptures, the Vedas and the Epic literature, were developed and the blending of the Aryan gods with the more ancient Buddhism and its contemporary religion Jainism, also made their appearance in India in the 6th Century B.C.	प्राचीन ग्रंथ, वेद आणि महाकाव्य साहित्यात समाविष्ट असलेली भारतीय जीवनशैली आणि विचार विकसित झाले आणि अधिक प्राचीन बौद्ध धर्म आणि समकालीन धर्म जैन धर्म यांच्याशी आर्य दैवतांचे मिश्रण देखील भारतात इ. स. पू. सहाव्या शतकात झाले.	[51, 65, 41, 76]	58.25	[-0.9800325521882571, -0.8457924488784329, -0.7499778050897089, -0.40417137172139533]	-0.7449935444694485
160	Before Independence, Kerala was divided among the princely states of Travancore and Cochin in the South, and Malabar in the North.	स्वातंत्र्यापूर्वी केरळचे विभाजन दक्षिणेकडील त्रावणकोर आणि कोचीन आणि उत्तरेकडील मलबार या राज्यांमध्ये करण्यात आले होते.	[89, 81, 55, 90]	78.75	[1.0930490729292275, 0.46902711119162704, 0.0625876293559118, 0.5190749574465818]	0.535934692730837
161	Now the right has been given to the people of the villages to decide all the things related to water in the village like the location of the project, the preparation etc.	आता गावात पाण्याशी संबंधित सर्व गोष्टी ठरवण्याचा अधिकार गावातल्या लोकांना देण्यात आला आहे.	[53, 83, 57, 65]	64.5	[-0.8709229929715474, 0.6333795562003846, 0.1786684057052862, -1.1295792017819488]	-0.2971135582119564
162	The surveys of Cunningham led to several discoveries such as monolithic capitals and other remains of Asoka, specimens of architecture of Gupta and post-Gupta period; great stupa of Bharhut; identification of ancient cities namely: Sankisa, Sravasti and Kausambi.	कनिंगहॅमच्या सर्वेक्षणात मोनोलिथिक राजधान्या आणि अशोकाचे इतर अवशेष, गुप्तकालीन वास्तुकलेचे नमुने आणि गुप्तोत्तर-भारहुत काळातील प्राचीन शहरांची ओळख सांकिसा, श्रावस्ती आणि कौशाम्बी यासारख्या अनेक शोधांचा शोध लागला.	[65, 86, 52, 96]	74.75	[-0.21626563767128912, 0.8799082237135208, -0.11153353516814979, 0.9147519556614291]	0.3667152516338777
163	People are not just the receivers of government policies or programmes; Janata Janardan or the people are the real driving force, so we need to move from government to governance.	लोक केवळ सरकारी धोरणे किंवा कार्यक्रमांचे प्राप्तकर्ते नाहीत-जनता जनार्दन किंवा जनता ही खरी चालक शक्ती आहे, म्हणूनच आपल्याला सरकारकडून प्रशासनाकडे जावे लागेल.	[67, 100, 40, 90]	74.25	[-0.1071560784545794, 2.030375338774823, -0.8080181932643962, 0.5190749574465818]	0.4085690061256073
164	Shri Modi asked to be vigilant against misleading propaganda and keep the interest of the nation supreme in one’s heart.	चुकीच्या प्रचारापासून सावध राहण्याचे आणि राष्ट्रहिताला आपल्या हृदयात सर्वोच्च स्थान देण्याचे आवाहन त्यांनी केले.	[83, 70, 51, 87]	72.75	[0.7657203952790983, -0.4349113363565391, -0.16957392334283697, 0.32123645833915815]	0.1206178984797201
165	Prime Minister Shri Narendra Modi held a Virtual Summit with H.E. Nguyen Xuan Phuc, Prime Minister of the Socialist Republic of Vietnam.	पंतप्रधान नरेंद्र मोदी यांनी व्हिएतनामचे पंतप्रधान गुयेन झुआन फुक यांच्याबरोबर आभासी शिखर परिषद घेतली.	[42, 68, 49, 90]	62.25	[-1.4710255686634508, -0.5992637813652967, -0.28565469969221136, 0.5190749574465818]	-0.4592172730685943
166	In the second edition this year, I hope to see the participation of at least fifty thousand young overseas Indians.	यावर्षी दुसऱ्या आवृत्तीत किमान पन्नास हजार तरुण अनिवासी भारतीय सहभागी होतील अशी मला आशा आहे.	[49, 84, 74, 73]	70.0	[-1.0891421114049669, 0.7155557787047633, 1.1653550046749686, -0.602009870828819]	0.0474397002864865
167	Symptoms of mouth cancer can include persistent mouth ulcers and/or a lump in your mouth, both of which may be painful.	तोंडाच्या कर्करोगाच्या लक्षणांमध्ये सतत तोंडाचा अल्सर आणि/किंवा तोंडातील गाठ समाविष्ट असू शकते, जे दोन्ही वेदनादायी असू शकतात.	[81, 74, 56, 80]	72.75	[0.6566108360623887, -0.10620644633902415, 0.120628017530599, -0.14038670624483043]	0.1326614252522833
168	Chilblains are small, itchy, red patches that can appear after you have been in the cold.	चिलब्लेन हे लहान, खाज येणारे, लाल धब्बे आहेत जे थंडीत गेल्यानंतर उद्भवू शकतात.	[82, 78, 22, 73]	63.75	[0.7111656156707434, 0.22249844367849084, -1.8527451804087656, -0.602009870828819]	-0.3802727479720875
169	A further assessment with a urologist may involve having a biopsy of your prostate gland or a scan, such as an ultrasound scan.	युरोलॉजिस्टच्या मदतीने प्रोस्टेट ग्रंथी किंवा अल्ट्रासाऊंड स्कॅनसारख्या स्कॅनची बायोप्सी केली जाऊ शकते.	[19, 67, 33, 80]	49.75	[-2.7257854996556126, -0.6814400038696754, -1.2143009104872065, -0.14038670624483043]	-1.1904782800643312
170	The stone fragment consists of nine panels, the one on the far right containing a kirttimukha.	दगडाच्या तुकड्यात नऊ पॅनेल आहेत, उजव्या बाजूला एक कीर्तीमुख आहे.	[87, 55, 39, 95]	69.0	[0.9839395137125178, -1.6675546739222202, -0.8660585814390833, 0.8488057892922879]	-0.1752169880891244
171	The details about the life of Kabir are shrouded in uncertainty.	कबीर यांच्या जीवनाबद्दलचे तपशील अनिश्चिततेत आहेत.	[74, 79, 72, 97]	80.5	[0.27472737880390463, 0.3046746661828696, 1.049274228325594, 0.9806981220305704]	0.6523435988357347
172	The third panel shows the head of a damaged figure of leograph and motifs are carved in two words to the right side of the pillars.	तिसर्या पॅनेलवर लेओग्राफच्या बिघडलेल्या आकृतीचे डोके दिसते आणि स्तंभांच्या उजव्या बाजूला दोन शब्दांमध्ये रूपांकने कोरलेली आहेत.	[10, 48, 50, 80]	47.0	[-3.2167785161308062, -2.2427882314528715, -0.22761431151752418, -0.14038670624483043]	-1.4568919413365078
173	Non-Royalty Books- Publications like India Year Book, gazetteers etc. on which no royalty is payable, the mark up will be 200% on the cost of production.	नॉन-रॉयल्टी बुक्स-इंडिया इयर बुक, गॅझेटीयर्स इत्यादी प्रकाशने, ज्यावर रॉयल्टी देय नाही, उत्पादन खर्चावर 200 टक्के मार्क अप असेल.	[62, 76, 52, 75]	66.25	[-0.3799299764963537, 0.058145998669733336, -0.11153353516814979, -0.4701175380905365]	-0.2258587627713266
174	Description: The headless stone statue of a standing Jain Tirthankara.	वर्णनः जैन तीर्थंकर उभा असलेल्या दगडी मूर्ती.	[33, 49, 32, 40]	38.5	[-1.9620185851386447, -2.1606120089484926, -1.2723412986618936, -2.7782333610104795]	-2.0433013134398776
175	It is interesting to note that non-vegetarian variants for various common vegetarian dishes are found in this region.	हे लक्षात घेणे मनोरंजक आहे की या भागात विविध सामान्य शाकाहारी पदार्थांचे मांसाहारी प्रकार आढळतात.	[78, 76, 43, 95]	73.0	[0.49294649723732403, 0.058145998669733336, -0.6338970287403346, 0.8488057892922879]	0.1915003141147526
176	It has its origin in Awadh and dates back to 1740 to 1750 CE.	याचे मूळ अवध येथे आहे आणि 1740 ते 1750 सी. ई.	[62, 84, 35, 90]	67.75	[-0.3799299764963537, 0.7155557787047633, -1.0982201341378321, 0.5190749574465818]	-0.0608798436207101
177	The narrative art of storytelling has been maintained by actors called Chakyars in Kerala.	कथा सांगण्याची ही कला केरळमधील चक्यार नावाच्या कलाकारांनी सांभाळली आहे.	[83, 90, 70, 97]	85.0	[0.7657203952790983, 1.2086131137310359, 0.9331934519762197, 0.9806981220305704]	0.9720562707542312
178	As well as taking a non-drowsy antihistamine during the day (such as acrivastine, cetirizine or loratadine), your doctor may advise that you take a sedating antihistamine at night if the itch is making it difficult to sleep.	दिवसा झोप न येणारी अँटीहिस्टॅमाइन (जसे की अॅक्रिवास्टिन, सेट्रीझिन किंवा लोराटाडाईन) घेण्याबरोबरच रात्री खाज सुटत नसल्यामुळे झोप लागत नसेल तर डॉक्टरांनी सिडेटिंग अँटीहिस्टॅमाइन घेण्याचा सल्ला द्यावा.	[73, 51, 57, 86]	66.75	[0.22017259919554977, -1.9962595639397354, 0.1786684057052862, 0.2552902919700169]	-0.3355320667672206
179	When a new organ is transplanted, your body's immune system sees it as a threat and makes antibodies, which can stop the organ working properly.	जेव्हा एखादा नवीन अवयव प्रत्यारोपित केला जातो, तेव्हा आपल्या शरीराची रोगप्रतिकारशक्ती त्याला धोका मानते आणि अँटीबॉडीज तयार करते, ज्यामुळे अवयव व्यवस्थित काम करू शकत नाही.	[82, 81, 63, 86]	78.0	[0.7111656156707434, 0.46902711119162704, 0.5269107347534093, 0.2552902919700169]	0.4905984383964492
180	Shikanji in Indore is a thick blend of reduced milk and buttermilk.	इंदूरमध्ये शिकंजी हे कमी दूध आणि मध यांचे मिश्रण आहे.	[65, 10, 49, 15]	34.75	[-0.21626563767128912, -5.365484686619264, -0.28565469969221136, -4.42688752023901]	-2.5735731360554435
181	The Tudam is a solid instrument made of earthen pot and cowhide.	तुदम हे मातीच्या भांड्यापासून आणि गोचामड्यापासून बनवलेले एक ठोस साधन आहे.	[83, 82, 35, 80]	70.0	[0.7657203952790983, 0.5512033336960058, -1.0982201341378321, -0.14038670624483043]	0.0195792221481103
182	This world-famous figure shows a female dancing figure standing as if relaxing after a dance number, with her right hand on her hip and the left dangling free.	या जागतिक-प्रसिद्ध व्यक्तिमत्त्वात एक स्त्री नृत्य चित्र नृत्य क्रमांकानंतर विश्रांती घेण्यासारखे उभे आहे, तिचा उजवा हात तिच्या कंबरेवर आणि डाव्या हाताला मोकळ्या झोपलेला आहे.	[22, 66, 44, 83]	53.75	[-2.562121160830548, -0.7636162263740541, -0.5758566405656473, 0.057451792862593234]	-0.961035558726914
183	It's the combination of symptoms that's important in determining whether a person is having a heart attack and not the severity of chest pain.	एखाद्या व्यक्तीला हृदयविकाराचा झटका आला आहे की नाही आणि छातीत वेदना किती तीव्र आहेत हे ठरविण्यासाठी लक्षणांचे मिश्रण महत्वाचे आहे.	[81, 76, 55, 83]	73.75	[0.6566108360623887, 0.058145998669733336, 0.0625876293559118, 0.057451792862593234]	0.2086990642376567
184	The wooden structures are made using wood, coconut and arecanut tree poles, coir, and are covered with colourful embellishments and ornamental torans or fringes.	लाकडी संरचना लाकूड, नारळ आणि सुपारी झाडाचे खांब, कॉयर वापरून बनवल्या जातात आणि रंगीबेरंगी सजावट आणि सजावटीच्या टोरन्स किंवा कोपऱ्यांनी झाकलेले असतात.	[69, 76, 62, 90]	74.25	[0.0019534807621303194, 0.058145998669733336, 0.4688703465787222, 0.5190749574465818]	0.2620111958642919
185	Bansuri is a wind instrument found in Rajasthan and Bihar.	बांसुरी हे राजस्थान आणि बिहारमध्ये आढळणारे वाद्य आहे.	[81, 70, 81, 80]	78.0	[0.6566108360623887, -0.4349113363565391, 1.5716377218977788, -0.14038670624483043]	0.4132376288396995
186	About 4 out of every 5 cases will resolve on their own before or within a few months of birth and will cause no long-term problems for you or your baby.	प्रत्येक 5 पैकी 4 प्रकरणे जन्माला येण्यापूर्वी किंवा जन्मानंतर काही महिन्यात आपोआप सोडवली जातील आणि यामुळे तुम्हाला किंवा तुमच्या बाळाला दीर्घकालीन समस्या उद्भवू शकणार नाही.	[85, 82, 60, 85]	78.0	[0.874829954495808, 0.5512033336960058, 0.35278957022934776, 0.18934412560087568]	0.4920417460055093
187	During a general anaesthetic, medicines are used to send you to sleep, so you're unaware of surgery and do not move or feel pain while it's carried out.	सर्वसाधारण एनेस्थेसिय दरम्यान, औषधांचा वापर तुम्हाला झोपण्यासाठी केला जातो, त्यामुळे तुम्हाला शस्त्रक्रियेची जाणीव नसते आणि शस्त्रक्रियेदरम्यान तुम्हाला हलके किंवा वेदना जाणवत नाहीत.	[42, 83, 58, 84]	66.75	[-1.4710255686634508, 0.6333795562003846, 0.2367087938799734, 0.12339795923173445]	-0.1193848148378395
188	Applying insect repellent to your skin or quickly drying yourself with a towel after getting out of the water aren't reliable ways of preventing infection, although it's a good idea to dry yourself as soon as possible if you're accidentally exposed to potentially contaminated water.	कीटकनाशक त्वचेवर लावणे किंवा पाण्यातून बाहेर पडल्यानंतर टॉवेलने स्वतःला लवकर सुकवणे हे संसर्ग रोखण्याचे विश्वासार्ह मार्ग नाहीत, जरी आपण चुकून दूषित पाण्याच्या संपर्कात आल्यास लवकरात लवकर स्वतःला सुकवणे ही चांगली कल्पना आहे.	[31, 78, 50, 76]	58.75	[-2.071128144355354, 0.22249844367849084, -0.22761431151752418, -0.40417137172139533]	-0.6201038459789456
189	Used in religious ceremonies, this instrument is found in Punjab.	धार्मिक कार्यक्रमात वापरले जाणारे हे साधन पंजाबमध्ये आढळते.	[84, 98, 64, 97]	85.75	[0.8202751748874532, 1.8660228937660657, 0.5849511229280966, 0.9806981220305704]	1.0629868284030466
190	For long-term skin problems such as eczema and psoriasis you may need to use the medicine for a few weeks, or sometimes longer.	एक्झिमा आणि सोरायसिससारख्या दीर्घकालीन त्वचेच्या समस्यांसाठी आपल्याला काही आठवडे किंवा कधीकधी जास्त काळ औषधांचा वापर करावा लागू शकतो.	[81, 77, 49, 85]	73.0	[0.6566108360623887, 0.14032222117411208, -0.28565469969221136, 0.18934412560087568]	0.1751556207862912
191	A knocked-out adult tooth can usually be saved by putting it back in place or in milk as soon as possible, before seeing a dentist.	दंतवैद्याकडे जाण्यापूर्वी, शक्य तितक्या लवकर दुधात किंवा जागेत ठेवून नॉक-आऊट प्रौढ दात वाचवले जाऊ शकतात.	[42, 67, 34, 78]	55.25	[-1.4710255686634508, -0.6814400038696754, -1.1562605223125193, -0.2722790389831129]	-0.8952512834571895
192	It's very important to use all the medicine that your doctor has told you to use, even if you feel better.	डॉक्टरांनी सांगितलेली सर्व औषधे वापरणे खूप महत्वाचे आहे, जरी तुम्हाला बरे वाटत असले तरी.	[89, 84, 30, 87]	72.5	[1.0930490729292275, 0.7155557787047633, -1.3884220750112681, 0.32123645833915815]	0.1853548087404702
193	The teaching methodology adopted movements that had the refined features of the dance while deleting the obscene and indecorous movements.	अध्यापन पद्धतीमध्ये अश्लीलता आणि अशिष्ट हालचाली काढून टाकताना नृत्याची परिष्कृत वैशिष्ट्ये असलेल्या चळवळींचा अवलंब केला गेला.	[64, 80, 58, 60]	65.5	[-0.27082041727964395, 0.3868508886872483, 0.2367087938799734, -1.4593100336276548]	-0.2766426920850192
194	Try going to bed and getting up at a set time each day.	दररोज ठरवलेल्या वेळी झोपण्याचा आणि उठण्याचा प्रयत्न करा.	[72, 83, 81, 85]	80.25	[0.1656178195871949, 0.6333795562003846, 1.5716377218977788, 0.18934412560087568]	0.6399948058215585
195	The archives of films, images, voices, important life events that changed their lives, contemporary responses to their thoughts and creative achievements made by the Akademi on important Indian writers will be the seed of the unique Indian Literary Museum of the future, which will serve the common readers. and will be useful to literary researchers and historians.	चित्रपट, प्रतिमा, आवाज, त्यांच्या आयुष्यात बदल घडवणाऱ्या महत्त्वाच्या घडामोडींचा संग्रह, त्यांच्या विचारांना समकालीन प्रतिसाद आणि महत्त्वाच्या भारतीय लेखकांवर अकादमीने केलेली सर्जनशील कामगिरी हे भविष्यातील अद्वितीय भारतीय साहित्य संग्रहालयाचे बीज असेल, जे सामान्य वाचकांसाठी उपयुक्त ठरेल आणि साहित्यिक संशोधक आणि इतिहासकारांसाठी उपयुक्त ठरेल.	[77, 78, 43, 79]	69.25	[0.43839171762896917, 0.22249844367849084, -0.6338970287403346, -0.20633287261397165]	-0.0448349350117115
196	Ask your pharmacist for advice if you're not sure when to stop.	कधी थांबवावे हे आपल्याला माहित नसेल तर आपल्या फार्मासिस्टला सल्ला घ्या.	[93, 84, 58, 89]	81.0	[1.311268191362647, 0.7155557787047633, 0.2367087938799734, 0.4531287910774406]	0.679165388756206
